,0,1,2,3,4,5
1903,20644,4968,Azure Rack Server,Seattle Warehouse,189,2025-08-09 15:00:00
1904,26406,9925,Data Center Cooling Unit,NYC Warehouse,435,2025-09-12 22:00:00
1905,24240,2294,Azure GPU Node,Dallas Data Center,484,2025-06-16 23:00:00
1906,23590,8624,Xbox Wireless Controller,San Francisco Data Center,251,2025-07-02 14:00:00
1907,29641,8628,Surface Pen,Chicago Warehouse,256,2025-06-18 12:00:00
1908,22177,1246,Azure Network Switch,Chicago Warehouse,177,2025-07-03 15:00:00
1909,22369,4683,Xbox Elite Controller,Houston Warehouse,466,2025-05-07 04:00:00
1910,29310,2661,Surface Laptop 5,Houston Warehouse,304,2025-09-19 18:00:00
1911,29240,7344,Azure Storage Array,Atlanta Distribution Hub,270,2025-05-08 02:00:00
1912,23325,8726,Microsoft Audio Dock,San Francisco Data Center,422,2025-09-18 09:00:00
1913,21497,5409,Azure Firewall Appliance,Dallas Data Center,159,2025-09-09 03:00:00
1914,24956,7439,Azure Firewall Appliance,Atlanta Distribution Hub,198,2025-10-01 09:00:00
1915,29727,4662,Azure Storage Array,Houston Warehouse,113,2025-10-26 23:00:00
1916,26728,7394,Xbox Series S Console,Chicago Warehouse,114,2025-11-08 12:00:00
1917,28754,4438,Surface Pen,Dallas Data Center,133,2025-11-01 08:00:00
1918,24989,3291,Surface Laptop 5,Atlanta Distribution Hub,79,2025-11-06 18:00:00
1919,26190,6414,Azure Storage Array,Atlanta Distribution Hub,176,2025-09-26 06:00:00
1920,20705,1311,Azure Rack Server,NYC Warehouse,275,2025-06-22 02:00:00
1921,21907,8785,Azure Rack Server,Dallas Data Center,345,2025-07-16 03:00:00
1922,23075,2756,Azure Rack Server,LA Warehouse,405,2025-06-02 19:00:00
1923,24583,4973,Surface Pen,Houston Warehouse,333,2025-06-24 18:00:00
1924,29198,4858,Surface Duo 2,Dallas Data Center,152,2025-08-16 00:00:00
1925,23870,9224,Azure Network Switch,Atlanta Distribution Hub,70,2025-09-02 06:00:00
1926,21184,4468,Azure Rack Server,San Francisco Data Center,131,2025-07-24 16:00:00
1927,29506,4330,Microsoft Audio Dock,LA Warehouse,157,2025-09-28 15:00:00
1928,20215,3326,Microsoft Modern Webcam,NYC Warehouse,142,2025-05-28 17:00:00
1929,21367,3210,Microsoft Modern Webcam,LA Warehouse,418,2025-09-07 23:00:00
1930,20965,3215,Microsoft Modern Webcam,Seattle Warehouse,434,2025-09-05 18:00:00
1931,24137,1599,Azure Firewall Appliance,Chicago Warehouse,280,2025-07-11 16:00:00
1932,23462,9184,Surface Pen,Atlanta Distribution Hub,110,2025-09-23 20:00:00
1933,21212,4288,Data Center Cooling Unit,Atlanta Distribution Hub,67,2025-08-15 10:00:00
1934,25115,9756,Data Center Cooling Unit,Seattle Warehouse,184,2025-07-03 14:00:00
1935,24872,1538,Surface Go 3,San Francisco Data Center,169,2025-10-01 17:00:00
1936,22220,8338,Surface Duo 2,Houston Warehouse,475,2025-08-02 15:00:00
1937,29005,1024,Azure Network Switch,Dallas Data Center,489,2025-06-05 19:00:00
1938,29307,7900,Azure Rack Server,Atlanta Distribution Hub,205,2025-11-20 19:00:00
1939,21398,6052,Surface Headphones 2,Seattle Warehouse,146,2025-10-05 03:00:00
1940,23445,6557,Xbox Series S Console,NYC Warehouse,227,2025-05-16 06:00:00
1941,27188,5205,Xbox Series S Console,Houston Warehouse,143,2025-08-14 15:00:00
1942,29807,9985,Microsoft Audio Dock,Chicago Warehouse,261,2025-06-30 18:00:00
1943,22261,9830,Xbox Elite Controller,Atlanta Distribution Hub,441,2025-11-08 23:00:00
1944,28986,8201,Azure Rack Server,LA Warehouse,8,2025-07-20 14:00:00
1945,27109,2032,Surface Headphones 2,San Francisco Data Center,174,2025-09-20 03:00:00
1946,21126,1738,Xbox Elite Controller,San Francisco Data Center,461,2025-10-31 19:00:00
1947,23169,2270,Data Center Cooling Unit,LA Warehouse,136,2025-07-15 08:00:00
1948,22723,5458,Xbox Elite Controller,Chicago Warehouse,125,2025-10-12 03:00:00
1949,29590,4177,Xbox Series X Console,LA Warehouse,356,2025-08-10 02:00:00
1950,22907,5755,Surface Duo 2,San Francisco Data Center,193,2025-10-26 13:00:00
1951,27474,6940,Xbox Series X Console,Atlanta Distribution Hub,281,2025-11-19 13:00:00
1952,23800,6992,Xbox Wireless Controller,Dallas Data Center,69,2025-08-29 11:00:00
1953,21128,1911,Xbox Series X Console,Chicago Warehouse,430,2025-09-19 01:00:00
1954,24287,1445,Microsoft Modern Webcam,Seattle Warehouse,28,2025-11-22 19:00:00
1955,25651,2821,Azure GPU Node,Atlanta Distribution Hub,325,2025-11-12 15:00:00
1956,22941,2060,Xbox Series S Console,Houston Warehouse,270,2025-09-14 16:00:00
1957,24763,1716,Xbox Elite Controller,San Francisco Data Center,359,2025-09-05 21:00:00
1958,29366,6289,Microsoft Audio Dock,Chicago Warehouse,91,2025-06-08 04:00:00
1959,20295,8593,Surface Duo 2,San Francisco Data Center,64,2025-09-24 14:00:00
1960,27343,2443,Surface Laptop 5,Seattle Warehouse,266,2025-11-15 22:00:00
1961,22479,8309,Surface Docking Station,Chicago Warehouse,89,2025-09-09 21:00:00
1962,29124,5050,Xbox Series S Console,Houston Warehouse,144,2025-11-06 17:00:00
1963,22225,7366,Azure Firewall Appliance,San Francisco Data Center,113,2025-09-28 10:00:00
1964,21798,1261,Azure Storage Array,Chicago Warehouse,268,2025-09-15 09:00:00
1965,25606,4688,Azure Rack Server,LA Warehouse,63,2025-05-22 08:00:00
1966,22138,9069,Xbox Wireless Controller,Seattle Warehouse,14,2025-08-01 19:00:00
1967,20468,3334,Surface Laptop 5,LA Warehouse,21,2025-08-11 08:00:00
1968,20749,1602,Surface Duo 2,San Francisco Data Center,40,2025-08-31 18:00:00
1969,27601,3957,Microsoft Modern Webcam,NYC Warehouse,109,2025-11-10 03:00:00
1970,23258,5209,Microsoft Modern Webcam,Houston Warehouse,231,2025-07-13 23:00:00
1971,22449,2435,Surface Pen,Seattle Warehouse,327,2025-06-12 21:00:00
1972,21101,3596,Azure GPU Node,Dallas Data Center,309,2025-11-15 18:00:00
1973,21391,2298,Azure Network Switch,San Francisco Data Center,306,2025-05-28 18:00:00
1974,28666,8791,Microsoft HoloLens 2,San Francisco Data Center,488,2025-07-27 20:00:00
1975,22102,7204,Microsoft Modern Webcam,Houston Warehouse,246,2025-07-31 07:00:00
1976,29247,8220,Microsoft Audio Dock,LA Warehouse,266,2025-07-13 22:00:00
1977,24721,4168,Data Center Cooling Unit,Houston Warehouse,175,2025-09-29 18:00:00
1978,22607,9799,Azure Network Switch,Atlanta Distribution Hub,22,2025-11-02 00:00:00
1979,29342,7677,Surface Headphones 2,Chicago Warehouse,260,2025-11-04 04:00:00
1980,24542,1329,Azure Rack Server,Atlanta Distribution Hub,443,2025-07-21 07:00:00
1981,28039,7579,Azure Rack Server,LA Warehouse,147,2025-08-28 15:00:00
1982,20506,4729,Azure Network Switch,San Francisco Data Center,211,2025-11-12 07:00:00
1983,20170,3551,Surface Headphones 2,Atlanta Distribution Hub,352,2025-10-30 09:00:00
1984,23187,9914,Microsoft Modern Webcam,Chicago Warehouse,108,2025-10-08 09:00:00
1985,25083,5461,Surface Docking Station,Dallas Data Center,84,2025-06-24 15:00:00
1986,29949,4363,Azure Storage Array,Seattle Warehouse,60,2025-05-28 11:00:00
1987,29459,4018,Azure GPU Node,LA Warehouse,190,2025-07-16 10:00:00
1988,29901,2695,Surface Duo 2,Chicago Warehouse,28,2025-10-10 11:00:00
1989,21253,4807,Surface Docking Station,Dallas Data Center,304,2025-05-04 03:00:00
1990,23199,7774,Xbox Wireless Controller,NYC Warehouse,127,2025-06-30 12:00:00
1991,28168,8483,Surface Duo 2,Seattle Warehouse,143,2025-08-28 09:00:00
1992,24313,8275,Surface Laptop 5,Houston Warehouse,446,2025-10-21 20:00:00
1993,27470,6034,Surface Go 3,Houston Warehouse,164,2025-06-30 02:00:00
1994,23180,7386,Azure GPU Node,Dallas Data Center,346,2025-06-15 07:00:00
1995,25209,5120,Microsoft HoloLens 2,Houston Warehouse,471,2025-06-11 18:00:00
1996,23812,9524,Microsoft Modern Webcam,Atlanta Distribution Hub,297,2025-07-17 00:00:00
1997,23881,7002,Surface Duo 2,Seattle Warehouse,287,2025-10-12 08:00:00
1998,29259,1187,Surface Laptop 5,Seattle Warehouse,52,2025-10-09 13:00:00
1999,21517,3759,Surface Duo 2,San Francisco Data Center,387,2025-06-11 05:00:00
2000,24264,1268,Xbox Elite Controller,Atlanta Distribution Hub,296,2025-09-30 04:00:00
2001,23330,8469,Xbox Series S Console,San Francisco Data Center,56,2025-11-22 02:00:00
2002,20420,6067,Surface Duo 2,LA Warehouse,421,2025-10-09 08:00:00
2003,27241,2000,Xbox Series X Console,Atlanta Distribution Hub,97,2025-08-25 15:00:00
2004,26551,3932,Surface Headphones 2,Dallas Data Center,387,2025-10-14 03:00:00
2005,26393,6497,Surface Docking Station,Atlanta Distribution Hub,25,2025-07-01 21:00:00
2006,28627,9478,Surface Docking Station,LA Warehouse,280,2025-11-14 13:00:00
2007,21590,4449,Surface Pen,NYC Warehouse,396,2025-06-07 18:00:00
2008,23533,1503,Surface Docking Station,LA Warehouse,269,2025-07-27 09:00:00
2009,22631,1018,Xbox Wireless Controller,San Francisco Data Center,405,2025-07-01 19:00:00
2010,28918,1876,Surface Laptop 5,Chicago Warehouse,154,2025-11-04 17:00:00
2011,25066,1181,Surface Go 3,Chicago Warehouse,420,2025-11-05 19:00:00
2012,23937,6479,Surface Headphones 2,NYC Warehouse,391,2025-05-26 03:00:00
2013,21290,6871,Xbox Elite Controller,San Francisco Data Center,35,2025-09-06 15:00:00
2014,24735,3218,Azure Firewall Appliance,Seattle Warehouse,160,2025-09-15 23:00:00
2015,26274,5355,Azure Network Switch,Chicago Warehouse,344,2025-08-27 20:00:00
2016,24006,6513,Surface Laptop 5,Dallas Data Center,200,2025-09-16 05:00:00
2017,27094,5889,Surface Laptop 5,Houston Warehouse,318,2025-05-28 19:00:00
2018,23937,1018,Xbox Series X Console,Atlanta Distribution Hub,26,2025-09-05 18:00:00
2019,29808,5655,Xbox Series S Console,Seattle Warehouse,428,2025-05-26 02:00:00
2020,21579,7866,Surface Go 3,Chicago Warehouse,424,2025-08-05 21:00:00
2021,22715,5533,Surface Docking Station,NYC Warehouse,314,2025-05-27 06:00:00
2022,27917,1126,Surface Docking Station,Houston Warehouse,205,2025-07-20 18:00:00
2023,21280,5432,Surface Pro 9,NYC Warehouse,266,2025-06-03 02:00:00
2024,26228,8152,Xbox Series X Console,Houston Warehouse,388,2025-10-12 22:00:00
2025,20957,1264,Surface Headphones 2,LA Warehouse,115,2025-08-28 02:00:00
2026,20197,2099,Azure Network Switch,Chicago Warehouse,364,2025-11-18 19:00:00
2027,29841,8932,Xbox Series X Console,Atlanta Distribution Hub,350,2025-08-10 21:00:00
2028,29422,8098,Data Center Cooling Unit,Seattle Warehouse,402,2025-07-12 09:00:00
2029,26344,2394,Surface Pen,Dallas Data Center,369,2025-08-01 19:00:00
2030,22005,9975,Microsoft Modern Webcam,Chicago Warehouse,354,2025-11-13 13:00:00
2031,25696,5915,Xbox Wireless Controller,Chicago Warehouse,173,2025-05-06 07:00:00
2032,27632,2253,Surface Headphones 2,NYC Warehouse,154,2025-11-01 00:00:00
2033,29696,6583,Surface Duo 2,Dallas Data Center,52,2025-07-16 22:00:00
2034,29860,4660,Azure Firewall Appliance,NYC Warehouse,448,2025-08-18 23:00:00
2035,25916,4205,Surface Docking Station,NYC Warehouse,445,2025-06-08 09:00:00
2036,23461,1218,Azure GPU Node,Chicago Warehouse,305,2025-06-01 19:00:00
2037,27649,5169,Azure Network Switch,Atlanta Distribution Hub,369,2025-10-16 14:00:00
2038,20618,4437,Microsoft Modern Webcam,Houston Warehouse,20,2025-10-15 09:00:00
2039,21049,2482,Xbox Elite Controller,Dallas Data Center,1,2025-07-11 15:00:00
2040,23606,1240,Surface Laptop 5,Seattle Warehouse,353,2025-07-03 17:00:00
2041,22670,4060,Azure Storage Array,Seattle Warehouse,330,2025-07-30 16:00:00
2042,27078,4578,Xbox Series S Console,NYC Warehouse,369,2025-08-13 02:00:00
2043,23443,2252,Surface Laptop 5,Atlanta Distribution Hub,363,2025-09-15 15:00:00
2044,24712,6215,Azure Rack Server,Dallas Data Center,197,2025-07-01 20:00:00
2045,20181,8980,Azure Firewall Appliance,San Francisco Data Center,360,2025-10-24 01:00:00
2046,29315,8956,Surface Headphones 2,Seattle Warehouse,430,2025-06-25 23:00:00
2047,25544,3846,Microsoft Audio Dock,Chicago Warehouse,63,2025-07-03 01:00:00
2048,28348,5219,Surface Headphones 2,LA Warehouse,154,2025-09-22 06:00:00
2049,22211,6208,Surface Pen,San Francisco Data Center,280,2025-11-16 11:00:00
2050,25524,4283,Xbox Wireless Controller,Chicago Warehouse,362,2025-10-29 12:00:00
2051,22029,9408,Azure Network Switch,Houston Warehouse,3,2025-07-23 17:00:00
2052,25073,5466,Surface Laptop 5,LA Warehouse,349,2025-05-08 19:00:00
2053,26191,5672,Surface Duo 2,Chicago Warehouse,170,2025-07-31 14:00:00
2054,29334,1920,Azure Storage Array,NYC Warehouse,494,2025-09-10 17:00:00
2055,22639,5128,Surface Go 3,Chicago Warehouse,438,2025-08-03 14:00:00
2056,27762,3576,Xbox Wireless Controller,Houston Warehouse,288,2025-08-18 15:00:00
2057,22419,9343,Xbox Series X Console,NYC Warehouse,299,2025-09-25 19:00:00
2058,21051,6346,Surface Laptop 5,Seattle Warehouse,134,2025-10-24 11:00:00
2059,23681,8139,Xbox Elite Controller,Dallas Data Center,470,2025-05-08 22:00:00
2060,28450,8306,Microsoft Modern Webcam,Dallas Data Center,392,2025-11-18 03:00:00
2061,22119,8348,Surface Duo 2,NYC Warehouse,490,2025-07-23 07:00:00
2062,25649,3727,Azure Firewall Appliance,LA Warehouse,105,2025-09-03 19:00:00
2063,25900,4425,Surface Pro 9,Seattle Warehouse,111,2025-10-12 11:00:00
2064,29999,1037,Surface Pro 9,San Francisco Data Center,296,2025-11-06 19:00:00
2065,26503,5803,Surface Headphones 2,Dallas Data Center,341,2025-07-27 23:00:00
2066,23556,2568,Surface Headphones 2,Atlanta Distribution Hub,455,2025-09-22 20:00:00
2067,20799,1097,Xbox Series S Console,Seattle Warehouse,443,2025-08-10 17:00:00
2068,28545,2565,Surface Pro 9,Dallas Data Center,238,2025-10-29 19:00:00
2069,23009,3833,Xbox Series S Console,Atlanta Distribution Hub,214,2025-11-08 17:00:00
2070,26479,4096,Surface Duo 2,Dallas Data Center,363,2025-10-15 17:00:00
2071,24259,6444,Microsoft HoloLens 2,Atlanta Distribution Hub,369,2025-05-25 23:00:00
2072,29689,9685,Microsoft Audio Dock,Dallas Data Center,488,2025-09-09 09:00:00
2073,29035,6383,Microsoft HoloLens 2,Chicago Warehouse,257,2025-11-10 03:00:00
2074,24956,9377,Xbox Series S Console,San Francisco Data Center,131,2025-11-10 09:00:00
2075,27019,9534,Xbox Wireless Controller,NYC Warehouse,152,2025-08-23 23:00:00
2076,20531,9494,Xbox Series S Console,Atlanta Distribution Hub,85,2025-07-25 00:00:00
2077,23347,7373,Surface Laptop 5,Seattle Warehouse,52,2025-09-16 12:00:00
2078,24564,6839,Xbox Series X Console,NYC Warehouse,34,2025-08-16 14:00:00
2079,26973,7190,Microsoft Audio Dock,Chicago Warehouse,409,2025-06-24 07:00:00
2080,21898,4587,Surface Headphones 2,San Francisco Data Center,480,2025-07-12 09:00:00
2081,23118,8506,Azure Firewall Appliance,San Francisco Data Center,369,2025-11-16 14:00:00
2082,28806,5080,Surface Laptop 5,Dallas Data Center,219,2025-07-25 11:00:00
2083,23171,5954,Surface Docking Station,Atlanta Distribution Hub,17,2025-05-23 18:00:00
2084,24417,2978,Microsoft Modern Webcam,Dallas Data Center,231,2025-05-14 20:00:00
2085,26447,2358,Azure GPU Node,LA Warehouse,424,2025-06-20 13:00:00
2086,22885,9740,Xbox Series S Console,Seattle Warehouse,329,2025-10-23 06:00:00
2087,20790,9435,Azure Rack Server,Dallas Data Center,419,2025-08-04 19:00:00
2088,21098,7488,Xbox Series S Console,LA Warehouse,332,2025-09-10 01:00:00
2089,20802,6509,Azure Network Switch,Houston Warehouse,322,2025-06-08 07:00:00
2090,28883,4076,Azure Storage Array,San Francisco Data Center,58,2025-10-25 09:00:00
2091,23641,3957,Microsoft HoloLens 2,San Francisco Data Center,125,2025-05-22 23:00:00
2092,23946,9651,Azure Network Switch,NYC Warehouse,388,2025-11-06 13:00:00
2093,21477,5772,Microsoft Audio Dock,LA Warehouse,257,2025-06-09 15:00:00
2094,29468,8993,Microsoft Modern Webcam,Seattle Warehouse,309,2025-06-23 00:00:00
2095,23455,5280,Xbox Wireless Controller,Seattle Warehouse,397,2025-11-09 08:00:00
2096,27255,9411,Surface Laptop 5,Chicago Warehouse,238,2025-07-16 23:00:00
2097,29994,5966,Surface Headphones 2,San Francisco Data Center,29,2025-09-18 16:00:00
2098,22906,7345,Azure Rack Server,Dallas Data Center,228,2025-07-26 20:00:00
2099,20585,9798,Surface Docking Station,San Francisco Data Center,412,2025-08-24 21:00:00
2100,22628,6815,Surface Duo 2,NYC Warehouse,147,2025-09-25 11:00:00
2101,27482,4918,Microsoft Audio Dock,Dallas Data Center,447,2025-09-25 18:00:00
2102,23590,9444,Azure Storage Array,Seattle Warehouse,289,2025-11-04 15:00:00
2103,26966,1114,Surface Duo 2,Houston Warehouse,181,2025-09-19 04:00:00
2104,26659,7521,Xbox Elite Controller,Dallas Data Center,346,2025-06-20 01:00:00
2105,28402,5416,Surface Docking Station,NYC Warehouse,240,2025-06-18 22:00:00
2106,22235,3633,Data Center Cooling Unit,Seattle Warehouse,156,2025-08-11 02:00:00
2107,22406,8794,Microsoft HoloLens 2,LA Warehouse,5,2025-05-12 22:00:00
2108,22707,6089,Azure Firewall Appliance,San Francisco Data Center,69,2025-05-26 19:00:00
2109,29949,2807,Azure Storage Array,LA Warehouse,39,2025-06-16 09:00:00
2110,24288,3623,Surface Docking Station,Houston Warehouse,484,2025-10-15 00:00:00
2111,20642,2749,Xbox Series X Console,Chicago Warehouse,458,2025-06-07 18:00:00
2112,26890,2973,Xbox Wireless Controller,Seattle Warehouse,332,2025-06-10 22:00:00
2113,24887,3517,Azure Firewall Appliance,Chicago Warehouse,156,2025-07-20 21:00:00
2114,29391,5053,Surface Laptop 5,Dallas Data Center,374,2025-06-28 08:00:00
2115,26795,3442,Data Center Cooling Unit,Atlanta Distribution Hub,322,2025-09-06 18:00:00
2116,23325,8901,Xbox Elite Controller,Seattle Warehouse,267,2025-10-23 23:00:00
2117,28799,5350,Azure Firewall Appliance,Atlanta Distribution Hub,198,2025-09-08 18:00:00
2118,28048,2488,Surface Duo 2,Dallas Data Center,28,2025-09-05 07:00:00
2119,24483,8929,Surface Go 3,Chicago Warehouse,99,2025-05-08 01:00:00
2120,23851,4826,Surface Docking Station,San Francisco Data Center,162,2025-05-07 05:00:00
2121,22130,8074,Azure Rack Server,NYC Warehouse,200,2025-09-23 04:00:00
2122,25223,1704,Microsoft HoloLens 2,NYC Warehouse,418,2025-07-18 00:00:00
2123,24024,2975,Microsoft Modern Webcam,Dallas Data Center,117,2025-10-05 05:00:00
2124,24602,6200,Xbox Series X Console,NYC Warehouse,9,2025-08-11 07:00:00
2125,21830,4252,Xbox Wireless Controller,NYC Warehouse,478,2025-10-19 16:00:00
2126,28096,4593,Surface Duo 2,LA Warehouse,189,2025-05-19 06:00:00
2127,20626,7338,Surface Pro 9,Seattle Warehouse,249,2025-09-22 00:00:00
2128,28927,9037,Surface Duo 2,Seattle Warehouse,53,2025-05-19 15:00:00
2129,29718,1773,Azure GPU Node,San Francisco Data Center,223,2025-10-10 17:00:00
2130,28953,9082,Microsoft Audio Dock,NYC Warehouse,444,2025-05-31 22:00:00
2131,29544,4753,Surface Pro 9,NYC Warehouse,152,2025-11-01 04:00:00
2132,20002,5096,Microsoft HoloLens 2,Dallas Data Center,406,2025-05-28 13:00:00
2133,24894,1296,Azure GPU Node,San Francisco Data Center,95,2025-09-27 23:00:00
2134,25121,9019,Xbox Series X Console,Seattle Warehouse,259,2025-05-30 17:00:00
2135,20637,3224,Azure Storage Array,LA Warehouse,147,2025-11-09 09:00:00
2136,27957,5521,Xbox Wireless Controller,NYC Warehouse,115,2025-11-18 15:00:00
2137,22645,7747,Microsoft Modern Webcam,San Francisco Data Center,245,2025-07-21 05:00:00
2138,25721,5791,Surface Go 3,Houston Warehouse,342,2025-10-18 22:00:00
2139,21938,2457,Surface Docking Station,Dallas Data Center,24,2025-09-14 16:00:00
2140,27102,7530,Microsoft Audio Dock,Atlanta Distribution Hub,454,2025-06-21 13:00:00
2141,25064,9955,Surface Pen,Dallas Data Center,195,2025-09-13 11:00:00
2142,29224,3929,Xbox Series X Console,NYC Warehouse,17,2025-05-07 00:00:00
2143,24604,9075,Azure Storage Array,Seattle Warehouse,326,2025-06-20 06:00:00
2144,27990,9173,Microsoft Audio Dock,NYC Warehouse,345,2025-08-05 10:00:00
2145,20228,9405,Azure GPU Node,LA Warehouse,438,2025-08-12 06:00:00
2146,25797,1533,Azure Network Switch,LA Warehouse,373,2025-05-21 19:00:00
2147,25027,8939,Azure Firewall Appliance,Seattle Warehouse,21,2025-06-18 15:00:00
2148,25014,7650,Azure Firewall Appliance,NYC Warehouse,454,2025-07-19 13:00:00
2149,20352,5652,Surface Docking Station,LA Warehouse,108,2025-11-20 09:00:00
2150,25922,1290,Surface Docking Station,San Francisco Data Center,4,2025-06-29 14:00:00
2151,28860,9467,Azure Network Switch,Houston Warehouse,62,2025-06-23 10:00:00
2152,25161,4795,Surface Docking Station,Dallas Data Center,350,2025-08-08 00:00:00
2153,20763,9510,Azure Network Switch,Atlanta Distribution Hub,414,2025-08-02 13:00:00
2154,25300,5910,Azure Network Switch,Atlanta Distribution Hub,171,2025-10-30 13:00:00
2155,24102,6628,Surface Docking Station,Seattle Warehouse,262,2025-11-19 01:00:00
2156,27791,8821,Microsoft Modern Webcam,Chicago Warehouse,36,2025-06-14 02:00:00
